measure,agent,model,n_items,population_chars,sample_share,wasted_chars,wasted_tokens,price_usd_per_mtok,usd,priced
high_ratio_results,opencode,mimo-v2.5-free,429,485798,0.263890888551715,128197.66587664605,32049.41646916151,,,False
high_ratio_results,opencode,minimax-m2.5-free,2,4079,0.263890888551715,1076.4109344024455,269.1027336006114,,,False
high_ratio_results,opencode,moonshotai/kimi-k2-instruct,10,1943,0.263890888551715,512.7399964559822,128.18499911399556,,,False
high_ratio_results,opencode,nemotron-3-super-free,38,23540,0.263890888551715,6211.991516507371,1552.9978791268427,,,False
high_ratio_results,opencode,north-mini-code-free,15,30043,0.263890888551715,7928.073964759174,1982.0184911897934,,,False
high_ratio_results,opencode,qwen3.6-plus,748,1174009,0.263890888551715,309810.27817771037,77452.56954442759,,,False
high_ratio_results,opencode,z-ai/glm-5.1,13,8691,0.263890888551715,2293.475712402955,573.3689281007388,,,False
compressible_redundancy,claude_code,claude-fable-5,7573,7028989,0.6532772931267011,4591878.907337358,1147969.7268343396,10.0,11.479697268343397,True
compressible_redundancy,claude_code,claude-haiku-4-5-20251001,646,628122,0.6532772931267011,410337.83991332975,102584.45997833244,1.0,0.10258445997833243,True
compressible_redundancy,claude_code,claude-opus-4-5-20251101,5168,7439634,0.6532772931267011,4860143.961373372,1215035.990343343,5.0,6.075179951716715,True
compressible_redundancy,claude_code,claude-opus-4-6,121909,130523427,0.6532772931267011,85267991.08018057,21316997.770045143,5.0,106.5849888502257,True
compressible_redundancy,claude_code,claude-opus-4-7,78059,69965655,0.6532772931267011,45706973.710236646,11426743.427559162,5.0,57.133717137795806,True
compressible_redundancy,claude_code,claude-opus-4-8,46850,50093581,0.6532772931267011,32724998.99870315,8181249.749675787,5.0,40.906248748378935,True
compressible_redundancy,claude_code,claude-sonnet-4-5-20250929,5496,5269683,0.6532772931267011,3442564.245875794,860641.0614689485,3.0,2.5819231844068455,True
compressible_redundancy,claude_code,claude-sonnet-4-6,16053,16021491,0.6532772931267011,10466476.272333805,2616619.068083451,3.0,7.849857204250354,True
