measure,agent,model,n_items,population_chars,sample_share,wasted_chars,wasted_tokens,price_usd_per_mtok,usd,priced
summary_sections,claude_code,(unknown),577,612919,0.022801753258334452,13975.627805345093,3493.9069513362733,,,False
summary_sections,claude_code,<synthetic>,4,829,0.022801753258334452,18.90265345115926,4.725663362789815,,,False
summary_sections,claude_code,claude-fable-5,907,1086194,0.022801753258334452,24767.127578683332,6191.781894670833,50.0,0.3095890947335417,True
summary_sections,claude_code,claude-haiku-4-5-20251001,43,50291,0.022801753258334452,1146.722973114898,286.6807432787245,5.0,0.0014334037163936224,True
summary_sections,claude_code,claude-opus-4-5-20251101,1638,1497332,0.022801753258334452,34141.794809808445,8535.448702452111,25.0,0.21338621756130277,True
summary_sections,claude_code,claude-opus-4-6,30341,23291826,0.022801753258334452,531094.4693880591,132773.61734701478,25.0,3.31934043367537,True
summary_sections,claude_code,claude-opus-4-7,10512,15790943,0.022801753258334452,360061.1860024236,90015.2965006059,25.0,2.2503824125151475,True
summary_sections,claude_code,claude-opus-4-8,6230,9159018,0.022801753258334452,208841.6685246439,52210.417131160975,25.0,1.3052604282790243,True
summary_sections,claude_code,claude-sonnet-4-5-20250929,1256,1443446,0.022801753258334452,32913.09953372983,8228.274883432458,15.0,0.12342412325148687,True
summary_sections,claude_code,claude-sonnet-4-6,3862,2581064,0.022801753258334452,58852.78447196975,14713.196117992438,15.0,0.22069794176988658,True
summary_sections,claude_code,claude-sonnet-5,172,76036,0.022801753258334452,1733.7541107507184,433.4385276876796,10.0,0.004334385276876796,True
summary_sections,claude_code,exact-dodo,130,65762,0.022801753258334452,1499.4888977745902,374.87222444364755,,,False
summary_sections,claude_code,glm-4.7,29,42329,0.022801753258334452,965.175413672039,241.29385341800975,,,False
summary_sections,claude_code,glm-5,79,53805,0.022801753258334452,1226.848334064685,306.7120835161713,,,False
summary_sections,claude_code,glm-5.1,27,15342,0.022801753258334452,349.82449848936716,87.45612462234179,,,False
summary_sections,claude_code,glm-5.2,3,2856,0.022801753258334452,65.1218073058032,16.2804518264508,,,False
summary_sections,claude_code,kimi-k2.5,7,17907,0.022801753258334452,408.31099559699504,102.07774889924876,,,False
summary_sections,claude_code,stealth,32,11532,0.022801753258334452,262.9498185751129,65.73745464377822,,,False
summary_sections,codex,gpt-5.1-codex-mini,1,561,0.0,0.0,0.0,,,False
summary_sections,codex,gpt-5.2,1,9343,0.0,0.0,0.0,,,False
summary_sections,codex,gpt-5.3-codex,38,16380,0.0,0.0,0.0,14.0,0.0,True
summary_sections,codex,gpt-5.3-codex-spark,11,4266,0.0,0.0,0.0,14.0,0.0,True
summary_sections,codex,gpt-5.4,574,392573,0.0,0.0,0.0,15.0,0.0,True
summary_sections,codex,gpt-5.4-mini,51,27673,0.0,0.0,0.0,4.5,0.0,True
summary_sections,codex,gpt-5.5,5750,2213520,0.0,0.0,0.0,30.0,0.0,True
summary_sections,cursor,(unknown),1146,2534194,0.030434729079201705,77127.50782413849,19281.876956034623,,,False
summary_sections,opencode,anthropic/claude-opus-4.6,10,9645,0.006010298728090837,57.96933123243612,14.49233280810903,25.0,0.00036230832020272576,True
summary_sections,opencode,big-pickle,219,361474,0.006010298728090837,2172.566722437907,543.1416806094768,,,False
summary_sections,opencode,claude-haiku-4.5,14,40240,0.006010298728090837,241.85442081837527,60.46360520459382,5.0,0.0003023180260229691,True
summary_sections,opencode,claude-opus-4-6,2,342,0.006010298728090837,2.055522165007066,0.5138805412517665,25.0,1.2847013531294164e-05,True
summary_sections,opencode,claude-opus-4-7,34,49064,0.006010298728090837,294.88929679504884,73.72232419876221,25.0,0.0018430581049690552,True
summary_sections,opencode,claude-opus-4.6,6,20642,0.006010298728090837,124.06458634525104,31.01614658631276,25.0,0.0007754036646578189,True
summary_sections,opencode,claude-sonnet-4.6,22,48573,0.006010298728090837,291.9382401195562,72.98456002988905,15.0,0.0010947684004483358,True
summary_sections,opencode,deepseek-v4-flash-free,47,79616,0.006010298728090837,478.51594353568004,119.62898588392001,,,False
summary_sections,opencode,gemini-3.5-flash,1,33,0.006010298728090837,0.1983398580269976,0.0495849645067494,,,False
summary_sections,opencode,glm-5,16,7009,0.006010298728090837,42.12618378518867,10.531545946297168,,,False
summary_sections,opencode,glm-5.1,1,6569,0.006010298728090837,39.4816523448287,9.870413086207176,,,False
summary_sections,opencode,google/gemini-3.1-pro-preview,9,12331,0.006010298728090837,74.1129936160881,18.528248404022026,,,False
summary_sections,opencode,gpt-5.3-codex,1112,1340232,0.006010298728090837,8055.1946849466385,2013.7986712366596,14.0,0.028193181397313236,True
summary_sections,opencode,gpt-5.4,77,147787,0.006010298728090837,888.2440181283605,222.06100453209012,15.0,0.003330915067981352,True
summary_sections,opencode,gpt-5.5,36,65640,0.006010298728090837,394.5160085118825,98.62900212797062,30.0,0.0029588700638391186,True
summary_sections,opencode,gpt-5.5-fast,5,2980,0.006010298728090837,17.910690209710694,4.4776725524276735,30.0,0.00013433017657283022,True
summary_sections,opencode,mimo-v2.5-free,96,139061,0.006010298728090837,835.7981514270398,208.94953785675995,,,False
summary_sections,opencode,minimax-m2.5-free,1,265,0.006010298728090837,1.5927291629440716,0.3981822907360179,,,False
summary_sections,opencode,moonshotai/kimi-k2-instruct,1,772,0.006010298728090837,4.639950618086126,1.1599876545215315,,,False
summary_sections,opencode,nemotron-3-super-free,1,1317,0.006010298728090837,7.915563424895632,1.978890856223908,,,False
summary_sections,opencode,north-mini-code-free,1,82,0.006010298728090837,0.4928444957034486,0.12321112392586216,,,False
summary_sections,opencode,qwen3.6-plus,96,66951,0.006010298728090837,402.3955101444096,100.5988775361024,,,False
summary_sections,opencode,z-ai/glm-5.1,1,4048,0.006010298728090837,24.329689251311706,6.0824223128279264,,,False
bullets,claude_code,(unknown),577,612919,0.34951205661082807,214222.58022585214,53555.645056463036,,,False
bullets,claude_code,<synthetic>,4,829,0.34951205661082807,289.7454949303765,72.43637373259412,,,False
bullets,claude_code,claude-fable-5,907,1086194,0.34951205661082807,379637.8988183418,94909.47470458545,50.0,4.745473735229272,True
bullets,claude_code,claude-haiku-4-5-20251001,43,50291,0.34951205661082807,17577.310839015154,4394.327709753788,5.0,0.02197163854876894,True
bullets,claude_code,claude-opus-4-5-20251101,1638,1497332,0.34951205661082807,523335.58674920443,130833.89668730111,25.0,3.270847417182528,True
bullets,claude_code,claude-opus-4-6,30341,23291826,0.34951205661082807,8140774.007481557,2035193.5018703893,25.0,50.87983754675973,True
bullets,claude_code,claude-opus-4-7,10512,15790943,0.34951205661082807,5519124.96375436,1379781.24093859,25.0,34.494531023464745,True
bullets,claude_code,claude-opus-4-8,6230,9159018,0.34951205661082807,3201187.2177155935,800296.8044288984,25.0,20.00742011072246,True
bullets,claude_code,claude-sonnet-4-5-20250929,1256,1443446,0.34951205661082807,504501.78006667335,126125.44501666834,15.0,1.891881675250025,True
bullets,claude_code,claude-sonnet-4-6,3862,2581064,0.34951205661082807,902112.9868841703,225528.24672104258,15.0,3.3829237008156388,True
bullets,claude_code,claude-sonnet-5,172,76036,0.34951205661082807,26575.498736460922,6643.874684115231,10.0,0.06643874684115231,True
bullets,claude_code,exact-dodo,130,65762,0.34951205661082807,22984.611866841275,5746.152966710319,,,False
bullets,claude_code,glm-4.7,29,42329,0.34951205661082807,14794.495844279742,3698.6239610699354,,,False
bullets,claude_code,glm-5,79,53805,0.34951205661082807,18805.496205945605,4701.374051486401,,,False
bullets,claude_code,glm-5.1,27,15342,0.34951205661082807,5362.213972523325,1340.5534931308312,,,False
bullets,claude_code,glm-5.2,3,2856,0.34951205661082807,998.2064336805249,249.55160842013123,,,False
bullets,claude_code,kimi-k2.5,7,17907,0.34951205661082807,6258.712397730098,1564.6780994325245,,,False
bullets,claude_code,stealth,32,11532,0.34951205661082807,4030.573036836069,1007.6432592090173,,,False
bullets,codex,gpt-5.1-codex-mini,1,561,0.15211964088530414,85.33911853665562,21.334779634163905,,,False
bullets,codex,gpt-5.2,1,9343,0.15211964088530414,1421.2538047913965,355.31345119784913,,,False
bullets,codex,gpt-5.3-codex,38,16380,0.15211964088530414,2491.7197177012818,622.9299294253204,14.0,0.008721019011954486,True
bullets,codex,gpt-5.3-codex-spark,11,4266,0.15211964088530414,648.9423880167075,162.23559700417687,14.0,0.002271298358058476,True
bullets,codex,gpt-5.4,574,392573,0.15211964088530414,59718.0637812665,14929.515945316625,15.0,0.22394273917974936,True
bullets,codex,gpt-5.4-mini,51,27673,0.15211964088530414,4209.6068222190215,1052.4017055547554,4.5,0.004735807674996399,True
bullets,codex,gpt-5.5,5750,2213520,0.15211964088530414,336719.8674924384,84179.9668731096,30.0,2.5253990061932883,True
bullets,cursor,(unknown),1146,2534194,0.3438927397412063,871490.9176957266,217872.72942393165,,,False
bullets,opencode,anthropic/claude-opus-4.6,10,9645,0.6162667922873247,5943.893211611247,1485.9733029028118,25.0,0.0371493325725703,True
bullets,opencode,big-pickle,219,361474,0.6162667922873247,222764.42247526842,55691.105618817106,,,False
bullets,opencode,claude-haiku-4.5,14,40240,0.6162667922873247,24798.575721641948,6199.643930410487,5.0,0.030998219652052433,True
bullets,opencode,claude-opus-4-6,2,342,0.6162667922873247,210.76324296226505,52.69081074056626,25.0,0.0013172702685141566,True
bullets,opencode,claude-opus-4-7,34,49064,0.6162667922873247,30236.5138967853,7559.128474196325,25.0,0.18897821185490812,True
bullets,opencode,claude-opus-4.6,6,20642,0.6162667922873247,12720.979126394957,3180.2447815987393,25.0,0.07950611953996849,True
bullets,opencode,claude-sonnet-4.6,22,48573,0.6162667922873247,29933.926901772225,7483.481725443056,15.0,0.11225222588164585,True
bullets,opencode,deepseek-v4-flash-free,47,79616,0.6162667922873247,49064.69693474765,12266.174233686912,,,False
bullets,opencode,gemini-3.5-flash,1,33,0.6162667922873247,20.336804145481715,5.084201036370429,,,False
bullets,opencode,glm-5,16,7009,0.6162667922873247,4319.413947141859,1079.8534867854648,,,False
bullets,opencode,glm-5.1,1,6569,0.6162667922873247,4048.256558535436,1012.064139633859,,,False
bullets,opencode,google/gemini-3.1-pro-preview,9,12331,0.6162667922873247,7599.185815695001,1899.7964539237503,,,False
bullets,opencode,gpt-5.3-codex,1112,1340232,0.6162667922873247,825940.4755608258,206485.11889020645,14.0,2.8907916644628906,True
bullets,opencode,gpt-5.4,77,147787,0.6162667922873247,91076.22043176687,22769.055107941716,15.0,0.3415358266191258,True
bullets,opencode,gpt-5.5,36,65640,0.6162667922873247,40451.75224574,10112.938061435,30.0,0.30338814184304996,True
bullets,opencode,gpt-5.5-fast,5,2980,0.6162667922873247,1836.4750410162276,459.1187602540569,30.0,0.013773562807621705,True
bullets,opencode,mimo-v2.5-free,96,139061,0.6162667922873247,85698.67640226767,21424.669100566916,,,False
bullets,opencode,minimax-m2.5-free,1,265,0.6162667922873247,163.31069995614106,40.827674989035266,,,False
bullets,opencode,moonshotai/kimi-k2-instruct,1,772,0.6162667922873247,475.7579636458147,118.93949091145367,,,False
bullets,opencode,nemotron-3-super-free,1,1317,0.6162667922873247,811.6233654424067,202.90584136060167,,,False
bullets,opencode,north-mini-code-free,1,82,0.6162667922873247,50.53387696756063,12.633469241890158,,,False
bullets,opencode,qwen3.6-plus,96,66951,0.6162667922873247,41259.67801042868,10314.91950260717,,,False
bullets,opencode,z-ai/glm-5.1,1,4048,0.6162667922873247,2494.6479751790903,623.6619937947726,,,False
